isolate_id	strain	host	date	segment	region	country	division	host_raw_name	outbreak	genbank_title
PV159495.1	A/Duck/CA/24-035915-003-original-repeat2/2024_H5N1	Wild Birds	11/28/2024	4	North America	USA	California	Anatidae	no	Influenza A virus (A/Duck/CA/24-035915-003-original-repeat2/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV159503.1	A/Duck/CA/24-035915-004-original-repeat2/2024_H5N1	Wild Birds	11/28/2024	4	North America	USA	California	Anatidae	no	Influenza A virus (A/Duck/CA/24-035915-004-original-repeat2/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV159511.1	A/Duck/CA/24-035915-005-original-repeat2/2024_H5N1	Wild Birds	11/28/2024	4	North America	USA	California	Anatidae	no	Influenza A virus (A/Duck/CA/24-035915-005-original-repeat2/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV159519.1	A/Duck/CA/24-035915-006-original-repeat2/2024_H5N1	Wild Birds	11/28/2024	4	North America	USA	California	Anatidae	no	Influenza A virus (A/Duck/CA/24-035915-006-original-repeat2/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV159527.1	A/Duck/IL/25-000057-001-original/2024_H5N1	Wild Birds	12/31/2024	4	North America	USA	Illinois	Anatidae	no	Influenza A virus (A/Duck/IL/25-000057-001-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV159535.1	A/Duck/IL/25-000059-001-original/2024_H5N1	Wild Birds	12/31/2024	4	North America	USA	Illinois	Anatidae	no	Influenza A virus (A/Duck/IL/25-000059-001-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV159543.1	A/Duck/IL/25-000060-001-original/2024_H5N1	Wild Birds	12/31/2024	4	North America	USA	Illinois	Anatidae	no	Influenza A virus (A/Duck/IL/25-000060-001-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV159551.1	A/Duck/TN/24-038885-003-original/2024_H5N1	Wild Birds	12/26/2024	4	North America	USA	Tennessee	Anatidae	no	Influenza A virus (A/Duck/TN/24-038885-003-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV159559.1	A/Duck/TN/24-038885-004-original/2024_H5N1	Wild Birds	12/26/2024	4	North America	USA	Tennessee	Anatidae	no	Influenza A virus (A/Duck/TN/24-038885-004-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV159567.1	A/Duck/TX/25-000377-001-original/2025_H5N1	Wild Birds	1/3/2025	4	North America	USA	Texas	Anatidae	no	Influenza A virus (A/Duck/TX/25-000377-001-original/2025(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV159575.1	A/Ermine/AK/24-038843-001-original/2024_H5N1	Non-human mammal	11/8/2024	4	North America	USA	Alaska	Mustela erminea	no	Influenza A virus (A/Ermine/AK/24-038843-001-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV159599.1	A/Guineafowl/KS/24-038653-003-original/2024_H5N1	Wild Birds	12/26/2024	4	North America	USA	Kansas	Numididae sp.	no	Influenza A virus (A/Guineafowl/KS/24-038653-003-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV159623.1	A/Guineafowl/SD/25-000286-001-original/2025_H5N1	Wild Birds	1/3/2025	4	North America	USA	South Dakota	Numididae sp.	no	Influenza A virus (A/Guineafowl/SD/25-000286-001-original/2025(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV159631.1	A/Guineafowl/WV/25-000050-001-original/2024_H5N1	Wild Birds	12/31/2024	4	North America	USA	West Virginia	Numididae sp.	no	Influenza A virus (A/Guineafowl/WV/25-000050-001-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV159679.1	A/Peafowl/SD/25-000286-003-original/2025_H5N1	Wild Birds	1/3/2025	4	North America	USA	South Dakota	Pavo	no	Influenza A virus (A/Peafowl/SD/25-000286-003-original/2025(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV159687.1	A/Pheasant/CA/25-000138-001-original/2024_H5N1	Wild Birds	12/30/2024	4	North America	USA	California	Phasianinae	no	Influenza A virus (A/Pheasant/CA/25-000138-001-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV159695.1	A/Pheasant/CA/25-000138-002-original/2024_H5N1	Wild Birds	12/30/2024	4	North America	USA	California	Phasianinae	no	Influenza A virus (A/Pheasant/CA/25-000138-002-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV159703.1	A/Pheasant/CA/25-000138-003-original/2024_H5N1	Wild Birds	12/30/2024	4	North America	USA	California	Phasianinae	no	Influenza A virus (A/Pheasant/CA/25-000138-003-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV159711.1	A/Pheasant/CA/25-000138-004-original/2024_H5N1	Wild Birds	12/30/2024	4	North America	USA	California	Phasianinae	no	Influenza A virus (A/Pheasant/CA/25-000138-004-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV159719.1	A/Pheasant/CA/25-000138-005-original/2024_H5N1	Wild Birds	12/30/2024	4	North America	USA	California	Phasianinae	no	Influenza A virus (A/Pheasant/CA/25-000138-005-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV159727.1	A/Pheasant/CA/25-000138-006-original/2024_H5N1	Wild Birds	12/30/2024	4	North America	USA	California	Phasianinae	no	Influenza A virus (A/Pheasant/CA/25-000138-006-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV159743.1	A/Pheasant/SD/24-038918-001-original/2024_H5N1	Wild Birds	12/26/2024	4	North America	USA	South Dakota	Phasianinae	no	Influenza A virus (A/Pheasant/SD/24-038918-001-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV159799.1	A/Turkey/ID/25-000070-001-original/2024_H5N1	Turkey	12/26/2024	4	North America	USA	Idaho	Meleagris gallopavo	no	Influenza A virus (A/Turkey/ID/25-000070-001-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV159807.1	A/Turkey/ID/25-000070-002-original/2024_H5N1	Turkey	12/26/2024	4	North America	USA	Idaho	Meleagris gallopavo	no	Influenza A virus (A/Turkey/ID/25-000070-002-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV159815.1	A/Turkey/ID/25-000070-003-original/2024_H5N1	Turkey	12/26/2024	4	North America	USA	Idaho	Meleagris gallopavo	no	Influenza A virus (A/Turkey/ID/25-000070-003-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV159823.1	A/Turkey/IL/24-038393-001-original/2024_H5N1	Turkey	12/18/2024	4	North America	USA	Illinois	Meleagris gallopavo	no	Influenza A virus (A/Turkey/IL/24-038393-001-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV159831.1	A/Turkey/IL/24-038393-002-original/2024_H5N1	Turkey	12/18/2024	4	North America	USA	Illinois	Meleagris gallopavo	no	Influenza A virus (A/Turkey/IL/24-038393-002-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV159839.1	A/Turkey/IL/24-038393-003-original/2024_H5N1	Turkey	12/18/2024	4	North America	USA	Illinois	Meleagris gallopavo	no	Influenza A virus (A/Turkey/IL/24-038393-003-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV159847.1	A/Turkey/IL/24-038393-004-original/2024_H5N1	Turkey	12/18/2024	4	North America	USA	Illinois	Meleagris gallopavo	no	Influenza A virus (A/Turkey/IL/24-038393-004-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV159887.1	A/Turkey/MI/24-038285-001-original/2024_H5N1	Turkey	12/15/2024	4	North America	USA	Michigan	Meleagris gallopavo	no	Influenza A virus (A/Turkey/MI/24-038285-001-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV159895.1	A/Turkey/MI/24-038977-001-original/2024_H5N1	Turkey	12/28/2024	4	North America	USA	Michigan	Meleagris gallopavo	no	Influenza A virus (A/Turkey/MI/24-038977-001-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV159903.1	A/Turkey/MI/24-038977-002-original/2024_H5N1	Turkey	12/28/2024	4	North America	USA	Michigan	Meleagris gallopavo	no	Influenza A virus (A/Turkey/MI/24-038977-002-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV159911.1	A/Turkey/MI/24-038978-001-original/2024_H5N1	Turkey	12/27/2024	4	North America	USA	Michigan	Meleagris gallopavo	no	Influenza A virus (A/Turkey/MI/24-038978-001-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV159919.1	A/Turkey/MI/24-038978-002-original/2024_H5N1	Turkey	12/27/2024	4	North America	USA	Michigan	Meleagris gallopavo	no	Influenza A virus (A/Turkey/MI/24-038978-002-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV159927.1	A/Turkey/MI/24-038979-001-original/2024_H5N1	Turkey	12/27/2024	4	North America	USA	Michigan	Meleagris gallopavo	no	Influenza A virus (A/Turkey/MI/24-038979-001-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV159935.1	A/Turkey/MI/24-038979-002-original/2024_H5N1	Turkey	12/27/2024	4	North America	USA	Michigan	Meleagris gallopavo	no	Influenza A virus (A/Turkey/MI/24-038979-002-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV159943.1	A/Turkey/MI/25-000204-001-original/2025_H5N1	Turkey	1/2/2025	4	North America	USA	Michigan	Meleagris gallopavo	no	Influenza A virus (A/Turkey/MI/25-000204-001-original/2025(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV159951.1	A/Turkey/MI/25-000204-002-original/2025_H5N1	Turkey	1/2/2025	4	North America	USA	Michigan	Meleagris gallopavo	no	Influenza A virus (A/Turkey/MI/25-000204-002-original/2025(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV159959.1	A/Turkey/MI/25-000205-001-original/2025_H5N1	Turkey	1/2/2025	4	North America	USA	Michigan	Meleagris gallopavo	no	Influenza A virus (A/Turkey/MI/25-000205-001-original/2025(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV159967.1	A/Turkey/MI/25-000205-002-original/2025_H5N1	Turkey	1/2/2025	4	North America	USA	Michigan	Meleagris gallopavo	no	Influenza A virus (A/Turkey/MI/25-000205-002-original/2025(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV160007.1	A/Turkey/NE/24-036225-001-original-repeat/2024_H5N1	Turkey	12/4/2024	4	North America	USA	Nebraska	Meleagris gallopavo	no	Influenza A virus (A/Turkey/NE/24-036225-001-original-repeat/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV160015.1	A/Turkey/NE/24-036225-002-original-repeat2/2024_H5N1	Turkey	12/4/2024	4	North America	USA	Nebraska	Meleagris gallopavo	no	Influenza A virus (A/Turkey/NE/24-036225-002-original-repeat2/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV160039.1	A/Turkey/OK/24-038440-005-original/2024_H5N1	Turkey	12/20/2024	4	North America	USA	Oklahoma	Meleagris gallopavo	no	Influenza A virus (A/Turkey/OK/24-038440-005-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV160047.1	A/Turkey/OK/24-038440-009-original/2024_H5N1	Turkey	12/20/2024	4	North America	USA	Oklahoma	Meleagris gallopavo	no	Influenza A virus (A/Turkey/OK/24-038440-009-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV160055.1	A/Turkey/OK/24-038440-010-original/2024_H5N1	Turkey	12/20/2024	4	North America	USA	Oklahoma	Meleagris gallopavo	no	Influenza A virus (A/Turkey/OK/24-038440-010-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV160063.1	A/Turkey/OK/24-038442-001-original/2024_H5N1	Turkey	12/22/2024	4	North America	USA	Oklahoma	Meleagris gallopavo	no	Influenza A virus (A/Turkey/OK/24-038442-001-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV160071.1	A/Turkey/OK/24-038442-002-original/2024_H5N1	Turkey	12/22/2024	4	North America	USA	Oklahoma	Meleagris gallopavo	no	Influenza A virus (A/Turkey/OK/24-038442-002-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV160079.1	A/Turkey/OK/24-038442-003-original/2024_H5N1	Turkey	12/22/2024	4	North America	USA	Oklahoma	Meleagris gallopavo	no	Influenza A virus (A/Turkey/OK/24-038442-003-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV160087.1	A/Turkey/OK/24-038442-004-original/2024_H5N1	Turkey	12/22/2024	4	North America	USA	Oklahoma	Meleagris gallopavo	no	Influenza A virus (A/Turkey/OK/24-038442-004-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV160095.1	A/Turkey/WI/24-038658-001-original/2024_H5N1	Turkey	12/24/2024	4	North America	USA	Wisconsin	Meleagris gallopavo	no	Influenza A virus (A/Turkey/WI/24-038658-001-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV160103.1	A/Turkey/WI/24-038658-002-original/2024_H5N1	Turkey	12/24/2024	4	North America	USA	Wisconsin	Meleagris gallopavo	no	Influenza A virus (A/Turkey/WI/24-038658-002-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV160111.1	A/Turkey/WV/25-000051-001-original/2024_H5N1	Turkey	12/31/2024	4	North America	USA	West Virginia	Meleagris gallopavo	no	Influenza A virus (A/Turkey/WV/25-000051-001-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV160247.1	A/cat/SD/24-038917-001-original/2024_H5N1	Non-human mammal	12/26/2024	4	North America	USA	South Dakota	Felis catus	no	Influenza A virus (A/cat/SD/24-038917-001-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV160255.1	A/cat/SD/25-000089-001-original/2024_H5N1	Non-human mammal	12/30/2024	4	North America	USA	South Dakota	Felis catus	no	Influenza A virus (A/cat/SD/25-000089-001-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV161447.1	A/chicken/AR/24-038821-003-original/2024_H5N1	Chicken	12/26/2024	4	North America	USA	Arkansas	Gallus gallus	no	Influenza A virus (A/chicken/AR/24-038821-003-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV161455.1	A/chicken/AR/25-000084-002-original/2024_H5N1	Chicken	12/30/2024	4	North America	USA	Arkansas	Gallus gallus	no	Influenza A virus (A/chicken/AR/25-000084-002-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV161599.1	A/chicken/CA/24-038445-001-original/2024_H5N1	Chicken	12/19/2024	4	North America	USA	California	Gallus gallus	no	Influenza A virus (A/chicken/CA/24-038445-001-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV161607.1	A/chicken/CA/24-038654-001-original/2024_H5N1	Chicken	12/3/2024	4	North America	USA	California	Gallus gallus	no	Influenza A virus (A/chicken/CA/24-038654-001-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV161615.1	A/chicken/CA/24-038654-002-original/2024_H5N1	Chicken	12/3/2024	4	North America	USA	California	Gallus gallus	no	Influenza A virus (A/chicken/CA/24-038654-002-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV161623.1	A/chicken/CA/24-038654-003-original/2024_H5N1	Chicken	12/3/2024	4	North America	USA	California	Gallus gallus	no	Influenza A virus (A/chicken/CA/24-038654-003-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV161639.1	A/chicken/CA/24-038656-001-original/2024_H5N1	Chicken	12/26/2024	4	North America	USA	California	Gallus gallus	no	Influenza A virus (A/chicken/CA/24-038656-001-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV161647.1	A/chicken/CA/24-038656-002-original/2024_H5N1	Chicken	12/26/2024	4	North America	USA	California	Gallus gallus	no	Influenza A virus (A/chicken/CA/24-038656-002-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV161655.1	A/chicken/CA/24-038656-003-original/2024_H5N1	Chicken	12/26/2024	4	North America	USA	California	Gallus gallus	no	Influenza A virus (A/chicken/CA/24-038656-003-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV161663.1	A/chicken/CA/24-038656-004-original/2024_H5N1	Chicken	12/26/2024	4	North America	USA	California	Gallus gallus	no	Influenza A virus (A/chicken/CA/24-038656-004-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV161671.1	A/chicken/CA/24-038656-005-original/2024_H5N1	Chicken	12/26/2024	4	North America	USA	California	Gallus gallus	no	Influenza A virus (A/chicken/CA/24-038656-005-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV161679.1	A/chicken/CA/24-038656-006-original/2024_H5N1	Chicken	12/26/2024	4	North America	USA	California	Gallus gallus	no	Influenza A virus (A/chicken/CA/24-038656-006-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV161687.1	A/chicken/CA/24-038656-007-original/2024_H5N1	Chicken	12/26/2024	4	North America	USA	California	Gallus gallus	no	Influenza A virus (A/chicken/CA/24-038656-007-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV161695.1	A/chicken/CA/24-038656-008-original/2024_H5N1	Chicken	12/26/2024	4	North America	USA	California	Gallus gallus	no	Influenza A virus (A/chicken/CA/24-038656-008-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV161703.1	A/chicken/CA/24-038656-009-original/2024_H5N1	Chicken	12/26/2024	4	North America	USA	California	Gallus gallus	no	Influenza A virus (A/chicken/CA/24-038656-009-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV161711.1	A/chicken/CA/24-038947-002-original/2024_H5N1	Chicken	12/26/2024	4	North America	USA	California	Gallus gallus	no	Influenza A virus (A/chicken/CA/24-038947-002-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV161719.1	A/chicken/CA/24-038947-003-original/2024_H5N1	Chicken	12/26/2024	4	North America	USA	California	Gallus gallus	no	Influenza A virus (A/chicken/CA/24-038947-003-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV161727.1	A/chicken/CA/24-038947-006-original/2024_H5N1	Chicken	12/26/2024	4	North America	USA	California	Gallus gallus	no	Influenza A virus (A/chicken/CA/24-038947-006-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV161735.1	A/chicken/CA/24-038947-007-original/2024_H5N1	Chicken	12/26/2024	4	North America	USA	California	Gallus gallus	no	Influenza A virus (A/chicken/CA/24-038947-007-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV161807.1	A/chicken/CA/24-038993-001-original/2024_H5N1	Chicken	12/27/2024	4	North America	USA	California	Gallus gallus	no	Influenza A virus (A/chicken/CA/24-038993-001-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV161815.1	A/chicken/CA/24-038993-002-original/2024_H5N1	Chicken	12/27/2024	4	North America	USA	California	Gallus gallus	no	Influenza A virus (A/chicken/CA/24-038993-002-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV161823.1	A/chicken/CA/24-038993-003-original/2024_H5N1	Chicken	12/27/2024	4	North America	USA	California	Gallus gallus	no	Influenza A virus (A/chicken/CA/24-038993-003-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV161911.1	A/chicken/DE/25-000201-001-original/2025_H5N1	Chicken	1/2/2025	4	North America	USA	Delaware	Gallus gallus	no	Influenza A virus (A/chicken/DE/25-000201-001-original/2025(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV161951.1	A/chicken/FL/25-000345-001-original/2025_H5N1	Chicken	1/2/2025	4	North America	USA	Florida	Gallus gallus	no	Influenza A virus (A/chicken/FL/25-000345-001-original/2025(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV161959.1	A/chicken/FL/25-000345-002-original/2025_H5N1	Chicken	1/2/2025	4	North America	USA	Florida	Gallus gallus	no	Influenza A virus (A/chicken/FL/25-000345-002-original/2025(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV161967.1	A/chicken/GA/25-000538-001-original/2025_H5N1	Chicken	1/6/2025	4	North America	USA	Georgia	Gallus gallus	no	Influenza A virus (A/chicken/GA/25-000538-001-original/2025(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV161983.1	A/chicken/ID/24-036514-001-original-repeat2/2024_H5N1	Chicken	12/6/2024	4	North America	USA	Idaho	Gallus gallus	no	Influenza A virus (A/chicken/ID/24-036514-001-original-repeat2/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV161991.1	A/chicken/ID/24-036523-001-original-repeat2/2024_H5N1	Chicken	12/6/2024	4	North America	USA	Idaho	Gallus gallus	no	Influenza A virus (A/chicken/ID/24-036523-001-original-repeat2/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV162007.1	A/chicken/ID/25-000072-001-original/2024_H5N1	Chicken	12/26/2024	4	North America	USA	Idaho	Gallus gallus	no	Influenza A virus (A/chicken/ID/25-000072-001-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV162015.1	A/chicken/ID/25-000073-001-original/2024_H5N1	Chicken	12/26/2024	4	North America	USA	Idaho	Gallus gallus	no	Influenza A virus (A/chicken/ID/25-000073-001-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV162023.1	A/chicken/ID/25-000074-001-original/2024_H5N1	Chicken	12/29/2024	4	North America	USA	Idaho	Gallus gallus	no	Influenza A virus (A/chicken/ID/25-000074-001-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV162031.1	A/chicken/ID/25-000539-001-original/2025_H5N1	Chicken	1/6/2025	4	North America	USA	Idaho	Gallus gallus	no	Influenza A virus (A/chicken/ID/25-000539-001-original/2025(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV162039.1	A/chicken/KS/24-038592-001-original/2024_H5N1	Chicken	12/23/2024	4	North America	USA	Kansas	Gallus gallus	no	Influenza A virus (A/chicken/KS/24-038592-001-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV162047.1	A/chicken/KS/24-038592-002-original/2024_H5N1	Chicken	12/23/2024	4	North America	USA	Kansas	Gallus gallus	no	Influenza A virus (A/chicken/KS/24-038592-002-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV162055.1	A/chicken/KS/24-038653-001-original/2024_H5N1	Chicken	12/26/2024	4	North America	USA	Kansas	Gallus gallus	no	Influenza A virus (A/chicken/KS/24-038653-001-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV162063.1	A/chicken/KS/24-038653-002-original/2024_H5N1	Chicken	12/26/2024	4	North America	USA	Kansas	Gallus gallus	no	Influenza A virus (A/chicken/KS/24-038653-002-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV162071.1	A/chicken/KS/24-038657-001-original/2024_H5N1	Chicken	12/26/2024	4	North America	USA	Kansas	Gallus gallus	no	Influenza A virus (A/chicken/KS/24-038657-001-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV162103.1	A/chicken/MO/24-038439-001-original/2024_H5N1	Chicken	12/23/2024	4	North America	USA	Missouri	Gallus gallus	no	Influenza A virus (A/chicken/MO/24-038439-001-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV162111.1	A/chicken/MO/24-038439-002-original/2024_H5N1	Chicken	12/23/2024	4	North America	USA	Missouri	Gallus gallus	no	Influenza A virus (A/chicken/MO/24-038439-002-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV162135.1	A/chicken/MO/24-038617-001-original/2024_H5N1	Chicken	12/23/2024	4	North America	USA	Missouri	Gallus gallus	no	Influenza A virus (A/chicken/MO/24-038617-001-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV162143.1	A/chicken/MO/24-038617-002-original/2024_H5N1	Chicken	12/23/2024	4	North America	USA	Missouri	Gallus gallus	no	Influenza A virus (A/chicken/MO/24-038617-002-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV162151.1	A/chicken/MO/24-038619-001-original/2024_H5N1	Chicken	12/23/2024	4	North America	USA	Missouri	Gallus gallus	no	Influenza A virus (A/chicken/MO/24-038619-001-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV162159.1	A/chicken/MO/25-000477-001-original/2025_H5N1	Chicken	1/2/2025	4	North America	USA	Missouri	Gallus gallus	no	Influenza A virus (A/chicken/MO/25-000477-001-original/2025(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV162167.1	A/chicken/MS/24-038907-001-original/2024_H5N1	Chicken	12/27/2024	4	North America	USA	Mississippi	Gallus gallus	no	Influenza A virus (A/chicken/MS/24-038907-001-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV162175.1	A/chicken/MS/24-038969-001-original/2024_H5N1	Chicken	12/27/2024	4	North America	USA	Mississippi	Gallus gallus	no	Influenza A virus (A/chicken/MS/24-038969-001-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV162183.1	A/chicken/NC/25-000300-001-original/2025_H5N1	Chicken	1/6/2025	4	North America	USA	North Carolina	Gallus gallus	no	Influenza A virus (A/chicken/NC/25-000300-001-original/2025(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV162191.1	A/chicken/NC/25-000300-002-original/2025_H5N1	Chicken	1/6/2025	4	North America	USA	North Carolina	Gallus gallus	no	Influenza A virus (A/chicken/NC/25-000300-002-original/2025(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV162207.1	A/chicken/NE/24-038831-001-original/2024_H5N1	Chicken	12/25/2024	4	North America	USA	Nebraska	Gallus gallus	no	Influenza A virus (A/chicken/NE/24-038831-001-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV162215.1	A/chicken/NE/24-038831-002-original/2024_H5N1	Chicken	12/25/2024	4	North America	USA	Nebraska	Gallus gallus	no	Influenza A virus (A/chicken/NE/24-038831-002-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV162255.1	A/chicken/OR/25-000540-001-original/2025_H5N1	Chicken	1/5/2025	4	North America	USA	Oregon	Gallus gallus	no	Influenza A virus (A/chicken/OR/25-000540-001-original/2025(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV162263.1	A/chicken/OR/25-000540-002-original/2025_H5N1	Chicken	1/5/2025	4	North America	USA	Oregon	Gallus gallus	no	Influenza A virus (A/chicken/OR/25-000540-002-original/2025(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV162303.1	A/chicken/SD/25-000286-002-original/2025_H5N1	Chicken	1/3/2025	4	North America	USA	South Dakota	Gallus gallus	no	Influenza A virus (A/chicken/SD/25-000286-002-original/2025(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV162311.1	A/chicken/SD/25-000692-001-original/2025_H5N1	Chicken	1/6/2025	4	North America	USA	South Dakota	Gallus gallus	no	Influenza A virus (A/chicken/SD/25-000692-001-original/2025(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
PV162319.1	A/chicken/TN/24-038885-001-original/2024_H5N1	Chicken	12/26/2024	4	North America	USA	Tennessee	Gallus gallus	no	Influenza A virus (A/chicken/TN/24-038885-001-original/2024(H5N1)) segment 4 hemagglutinin (HA) gene, complete cds
